periode_data;gedung;kabupaten_kota;kecamatan;kelurahan;rw;alamat;status_rw_kumuh;isp;skema_penyediaan;jumlah_wifi;longitude;latitude;besaran_bandwidth;status
202303;RW TERPADU;Jakarta Barat;Cengkareng;Kedaung Kali Angke;6;Jalan Kampung Kali Mati 03/06 36, Kel. Kedaung Kaliangke, Kec. Cengkareng, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.15367;106.758931;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Kedaung Kali Angke;6;Jalan Tawamangu 2/6 8, Kel. Kedaung Kaliangke, Kec. Cengkareng, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.152502;106.759241;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Kedaung Kali Angke;8;Gg Haji Musanif 2/8 30, Kel. Kedaung Kaliangke, Kec. Cengkareng, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.157696;106.755684;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Rawa Buaya;2;Jalan Nangka I 08/02 99, Kel. Rawa Buaya, Kec. Cengkareng, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.155328;106.73881;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Rawa Buaya;2;Jalan Pulo Nangka 4 09/02 25C, Kel. Rawa Buaya, Kec. Cengkareng, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.155615;106.737436;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Rawa Buaya;2;Jalan Dharma Wanita Iv Blok H 12/02 09, Kel. Rawa Buaya, Kec. Cengkareng, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.157052;106.734808;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Rawa Buaya;4;Jalan Madrasah 2  06/04 9, Kel. Rawa Buaya, Kec. Cengkareng, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.1691;106.731955;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;1;Patokan Sebelah Gg Amal Posisi Di Rumah Pak Rt 07  RT 07 /01 No.61 Rumah Pak RT 07, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.181211;106.788996;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;1;Gg Masjid Taman Anggrek Tanjung Duren Selatan RT 15 RW 01 Di depan rumah no.32, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.181469;106.78989;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Rawa Buaya;4;Jalan Bojong Pulo Gang Muja 09/04 161, Kel. Rawa Buaya, Kec. Cengkareng, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.165446;106.731833;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Cengkareng;Rawa Buaya;4;Jalan Madrasah  11/04 32, Kel. Rawa Buaya, Kec. Cengkareng, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.167685;106.733011;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;1;Gg Masjid  RT 014 /01 Di depan rumah no 44, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.182189;106.790199;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;5;Jl.Tanjung Duren Timur Ps Kopro ( Gg.Alvin ) RT 13 / 05  No.41B, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.177716;106.7855;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;5;Jl. Delima V No.23, Rt.8/Rw.5, Tj. Duren Sel., Kec. Grogol Petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia RT 08 /05 Depan Rumah No.23, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.176755;106.78513;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;6;Jl Tanjung Duren Timur Rt 06 Rw 06 No.5  RT 06 / RW 06  Patokan Deket No.5 ( Chika klin Laundry Expires ), Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.178518;106.787521;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;6;Jl Tanjung Duren Timur Rt 08/06 RT 08/RW 06 Depan Pos RW 06, Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.179127;106.787962;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl Tomang Banjir Kanal RT 010 / RW 011 Depan rumah nomer 18, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.169086;106.801879;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl Tomang Banjir Kanal RT 09 / 011 Samping Masjid Jami - Annur, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.168727;106.801866;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;11;Jl. Tomang Banjir Kanal  RT 006 / RW 11 Ddpan rumah nomer 28 A, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.168416;106.801301;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;14;Jalan Rawa Kepa Utama Depan Masjid Nurul Mu'Minin 09/14 01, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.171001;106.802732;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Tomang;14;Jalan Tomang Banjir Kanal Dekat Lapangan Bulutangkis Pb Ipal Bersama 06/14 28, Kel. Tomang, Kec. Grogol Petamburan, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.170457;106.802359;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;2;Jl Karya Iii No.4 Rt 13/ Rw 02 , Wijaya Kusuma RT 13 RW 02 Posisi pakai galvanis di rumah no.4, Kel. Wijaya Kusuma, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.162143;106.776569;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;2;Jl Karya Dalam 3 No.34 Rt 13/02 , Wijaya Kusuma Jakbar RT 13 / RW 02 Posisi berada dirumah no.34, Kel. Wijaya Kusuma, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.162098;106.776975;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;3;Jl Karya Barat Ujung 1 No.24 Wijaya Kusuma Jakarta Barat RT 009 / RW 03 Depan sekolah SMK BHAKTI, Kel. Wijaya Kusuma, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.161086;106.773815;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;3;Jl. Rasa Sayang Rt 02/03 Kampung Bali Pesing , Wijaya Kusuma Jakbar RT 002/03 Depan Pos Jaga RT 002/03, Kel. Wijaya Kusuma, Kec. Grogol Petamburan, Kota Jakarta Barat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;6.161066;106.770875;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;5;Jl Pangeran Tubagus Angke Blok Karyawan 4 Kel.Wijaya Kusuma Jakbar RW 05 4, Kel. Wijaya Kusuma, Kec. Grogol Petamburan, Kota Jakarta Barat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.14655;106.777087;10-50 Mbps;online
202303;RW TERPADU;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;7;Jalan Utama Sakti 1, Gang Buntu  RT 0 RW 07 25, Kel. Wijaya Kusuma, Kec. Grogol Petamburan, Kota Jakarta Barat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.150909;106.777894;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Mangga Dua Selatan;5;Jl Mangga Besar 13 (Pinggir Kali) 2/5 16, Kel. Mangga Dua Selatan, Kec. Sawah Besar, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.142235;106.826015;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Mangga Dua Selatan;5;Jl Mangga Besar Xiii (Ternak Ayam Jago) Rt 06/rw 05 12B , Kel. Mangga Dua Selatan, Kec. Sawah Besar, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.14299467;106.8261931;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Mangga Dua Selatan;8;Jl Pangeran Jayakarta Dalam (Kebon Sayur Pinggir Kali) Rt08/rw08 Rumah ibu mujiah, Kel. Mangga Dua Selatan, Kec. Sawah Besar, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.1453299;106.8273683;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Mangga Dua Selatan;8;Jl Pangeran Jayakarta Dalam Gang Dolin (Gang 3) RT02/RW08 16, Kel. Mangga Dua Selatan, Kec. Sawah Besar, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.14459445;106.8276571;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Mangga Dua Selatan;8;Jl Pangeran Jayakarta Dalam (Warteg Ibu Tina) RT01/08 No.6, Kel. Mangga Dua Selatan, Kec. Sawah Besar, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.14403614;106.8275452;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Pasar Baru;2;Jl.Krekot 2 Dalam RT/002/RW/02 Depan rumah No.7 pagar biru, Kel. Pasar Baru, Kec. Sawah Besar, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.1628929;106.829662;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Sawah Besar;Pasar Baru;8;Jl Wahidin Ll / Gang Teksas  RT/03/RW/08 Samping kantor perwakilan TNI-AD, Kel. Pasar Baru, Kec. Sawah Besar, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.169332;106.8386011;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Bungur;6;Jalan Kalibaru Timur Gg.4  RT.008/006 No.22, Kel. Bungur, Kec. Senen, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.173686;106.846998;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Bungur;6;Jalan Kalibaru Timur 1 Gg.2 RT.004/006 DK salon percetakan, Kel. Bungur, Kec. Senen, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.174023;106.8460311;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Bungur;6;Jalan Kalibaru Timur Dalam Gg.4  RT.003/006 Uplink pole 03, Kel. Bungur, Kec. Senen, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.1736133;106.8466772;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kenari;3;Jalan Kenari 1 RT.012/003 Toko listrik berkah maju sejahtera, Kel. Kenari, Kec. Senen, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.1935592;106.8455557;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kenari;4;Jalan Kenari 2 RT.002/004 Pos siskamling Rt.002, Kel. Kenari, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.194723;106.844963;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kramat;3;Jl Kramat Pulo Dalam 2 05/01 sebelah pangkas rambut asgar, Kel. Kramat, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.182761;106.846983;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kramat;3;Jl Kramat Pulo Dalam 2  08/03 B78, Kel. Kramat, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.182351;106.84686;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kramat;4;Jl Kramat Pulo Gg X 14/04 D31, Kel. Kramat, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.184885;106.845906;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kramat;4;Jl Kramat Pulo Gg.X 14/04 depan rumah no.28, Kel. Kramat, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.185063;106.845832;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kramat;8;Jl Moh Saleh 1 11/08 depan rumah no. 43G, Kel. Kramat, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.184891;106.849569;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kramat;8;Jl Kramat Sentiong Masjid 09/08 depan rumah E7, Kel. Kramat, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.184024;106.848903;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kwitang;2;Jl. Kembang Xi 05/02 13, Kel. Kwitang, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.185056;106.836809;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kwitang;3;Jalan Inspeksi Kramat Kembang Xi RT.009/003 Pos kwitang 91, Kel. Kwitang, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1858211;106.8383252;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kwitang;3;Jl. Inspeksi Kramat Kembang Xi 02/03 36, Kel. Kwitang, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.185517;106.83728;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Kwitang;6;Jalam Inspeksi Kramat Kembang Xi RT.006/006 Rumah ketua RT.006, Kel. Kwitang, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1852411;106.8401625;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Paseban;2;Jalan Kramat Sawah 8 RT.008/002 E253, Kel. Paseban, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.189796;106.8520239;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Paseban;2;Jalan Kramat Sawah  RT.005/002 E35, Kel. Paseban, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1903923;106.850544;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Paseban;7;Jalan Kramat Sawah Baru RT.005/007 No.24, Kel. Paseban, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1898707;106.8534679;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Paseban;7;Jalan Kramat Sawah Xiv Gg.H.Ayub RT.012/007 Ketua RT.012, Kel. Paseban, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1884094;106.8519461;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Paseban;7;Gg.H. Ayub RT.013/007 Y27 Rumah Pak Syarif, Kel. Paseban, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1883004;106.8518224;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Senen;4;Gg Buaya RT.009/004 Mushola Al Maksum, Kel. Senen, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.172346;106.841926;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Senen;4;Jalan Pasar Senen Dalam 4 RT.009/004 106, Kel. Senen, Kec. Senen, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1729997;106.8418462;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Senen;5;Jalan Prapatan 2 RT.010/005 No.17 (masuk dalam gang kecil dekat pole 01), Kel. Senen, Kec. Senen, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.1784376;106.8371802;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Senen;5;Jalan Prapatan 2 RT.006/005 No. 36, Kel. Senen, Kec. Senen, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.178536;106.837076;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Senen;Senen;5;Jalan Prapatan 2 RT.003/005 4A stasiun radio amatir, Kel. Senen, Kec. Senen, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.1793033;106.8371014;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Bendungan Hilir;7;Jl. Atmistrasi Negara 1 RT/008/RW/07 Depan warung sembako, Kel. Bendungan Hilir, Kec. Tanah Abang, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.19901;106.8097;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Bendungan Hilir;7;Jl.Pejompongan RT/010/RW/07 Samping PAUD NUSA INDAH 07, Kel. Bendungan Hilir, Kec. Tanah Abang, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1993379;106.8095082;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kampung Bali;3;Jln.Tahan Rendah Sebrang 1 RT/01/ RW03 Di belakang warung kopi, Kel. Kampung Bali, Kec. Tanah Abang, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.1839728;106.8124402;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kampung Bali;4;Jln Jati Baru 2 RT/10/ RW/04 Lapangan Badminton dalam pasar, Kel. Kampung Bali, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.1844572;106.8118631;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Karet Tengsin;7;Jl.Karet Pasar Baru Barat Ll RT/16/ RW/07 Depan Pos sekertariat RT/RW, Kel. Karet Tengsin, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.2058368;106.8105529;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Karet Tengsin;7;Jl.Karet Pasar Baru Barat Il RT/008/RW/07 Depan Rumah No.18/ depan warung, Kel. Karet Tengsin, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.206364;106.812158;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kebon Melati;12;Jl.Lontar Bawah RT/007/ RW/12 Depan rumah ketua RT 007, Kel. Kebon Melati, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.1918609;106.81275;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kebon Melati;12;Jl.Sabeni RT/016/RW/12 Lapangan Badminton depan Rumah No.18, Kel. Kebon Melati, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.1933299;106.8112322;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kebon Melati;14;Jl.Jati Bunder Vii RT/007 /RW/014 Depan Yayasan Pendidikan Nirwan, Kel. Kebon Melati, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.1914509;106.8118571;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kebon Melati;14;Jln.Jati Bunder Dalam RT/014/ RW/014 Depan Rumah Pompa, Kel. Kebon Melati, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.1928879;106.8109291;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Kebon Melati;16;Jl.Tenaga Listrik No.7 RT/008/RW/16 Depan Dpot Air minum isi Ulang, Kel. Kebon Melati, Kec. Tanah Abang, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.196642;106.810658;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;1;Jl.Jati Petamburan I RT/002/RW/01 Depan TPQ DAN TKO, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.189683;106.8092249;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;1;Jl.Jati Petamburan Gang Lll RT/005/RW/01 Depan rumah ketua RT.05, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.190503;106.809017;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;3;Jl.Petamburan Ll Gang Masjid Al-Islam RT/011/RW/03 Depan warung sembako, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Ringan;Bali Tower;Jakwifi Apbd;1;-6.19284;106.80702;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;7;Jl.Petamburan Vii RT/001/RW/07 Depan rumah no.12 samping penjual daging sapi, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.2018531;106.8028181;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;7;Jl.Petamburan 7 RT/03/RW/07 Depan warung sambal dadakan, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.202838;106.8027218;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;8;Jalan Mulia RT 02/RW 08 Depan rumah No 9A, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.19775;106.80673;10-50 Mbps;online
202303;RW TERPADU;Jakarta Pusat;Tanah Abang;Petamburan;8;Gg.Mulya. RT 008 / RW 08 Depan rumah No.7, Kel. Petamburan, Kec. Tanah Abang, Kota Jakarta Pusat;Sedang;Bali Tower;Jakwifi Apbd;1;-6.198353;106.8059469;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Cipete Selatan;6;Jl Bunga Terate Rt02 Rw06 No 78  Rt02/rw06 No 78 (deket rumah h ipul) , Kel. Cipete Selatan, Kec. Cilandak, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.273637;106.806128;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Cipete Selatan;6;Jl Asem 2 Gg Terate Rt02 Rw06  Rt02 /rw06  (Dekat rumah pak rt02 rw06, Kel. Cipete Selatan, Kec. Cilandak, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.273558;106.805572;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;1;Jl H Syaip ( Madrasah Ujung ) 06/01 65 (kontrakan tukang soto ayam ), Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.266963;106.789113;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;1;Jl Madrasah Ujung RT 06 RW 01 69, Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.266866;106.789096;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;1;Jl Madrasah  06/01 51 (samping rumah pak RW), Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Ringan;Bali Tower;Jakwifi Apbd;1;-6.266744;106.790257;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;7;Jl Bahari L  10/07 10 (Taman teladan ), Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Sedang;Bali Tower;Jakwifi Apbd;1;-6.278745;106.794477;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;7;Jl Poncol L 04/07 50 (lapangan poli), Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Sedang;Bali Tower;Jakwifi Apbd;1;-6.276252;106.792637;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;7;Jl Poncol  13/07 Samping rumah no 43 , Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Sedang;Bali Tower;Jakwifi Apbd;1;-6.275607;106.792957;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Cilandak;Gandaria Selatan;7;Jl Bahari L  08/07 78 (samping rumah mantan RT 08 pak  kavi), Kel. Gandaria Selatan, Kec. Cilandak, Kota Jakarta Selatan;Sedang;Bali Tower;Jakwifi Apbd;1;-6.277611;106.793314;10-50 Mbps;online
202303;RW TERPADU;Jakarta Selatan;Jagakarsa;Tanjung Barat;3;Jl Muara 1  02/03 02, Kel. Tanjung Barat, Kec. Jagakarsa, Kota Jakarta Selatan;Sangat Ringan;Bali Tower;Jakwifi Apbd;1;-6.312179;106.855276;10-50 Mbps;online
